airport_id,airport_name,city,country,airport_iata,airport_icao,airport_latitude,airport_longitude,airport_altitude,airport_timezone,
2993,Kurumoch International Airport,Samara,Russia,KUF,UWWW,53.50490189,50.16429901,477,4,N
2994,Sardar Vallabhbhai Patel International Airport,Ahmedabad,India,AMD,VAAH,23.07719994,72.63469696,189,5.5,N
2995,Akola Airport,Akola,India,AKD,VAAK,20.6989994,77.05860138,999,5.5,N
2996,Aurangabad Airport,Aurangabad,India,IXU,VAAU,19.86269951,75.39810181,1911,5.5,N
2997,Chhatrapati Shivaji International Airport,Mumbai,India,BOM,VABB,19.08869934,72.86789703,39,5.5,N
2998,Bilaspur Airport,Bilaspur,India,PAB,VABI,21.98839951,82.11100006,899,5.5,N
2999,Bhuj Airport,Bhuj,India,BHJ,VABJ,23.28779984,69.67019653,268,5.5,N
3000,Belgaum Airport,Belgaum,India,IXG,VABM,15.85929966,74.61830139,2487,5.5,N
3001,Vadodara Airport,Baroda,India,BDQ,VABO,22.33620071,73.2263031,129,5.5,N
3002,Raja Bhoj International Airport,Bhopal,India,BHO,VABP,23.28750038,77.33740234,1711,5.5,N
3003,Bhavnagar Airport,Bhaunagar,India,BHU,VABV,21.75219917,72.18520355,44,5.5,N
3004,Daman Airport,Daman,India,NMB,VADN,20.43440056,72.84320068,33,5.5,N
3005,Deesa Airport,Deesa,India,UNKNOWN,VADS,24.26790047,72.20439911,485,5.5,N
3006,Guna Airport,Guna,India,UNKNOWN,VAGN,24.65469933,77.34729767,1600,5.5,N
3007,Dabolim Airport,Goa,India,GOI,VAGO,15.38080025,73.83139801,150,5.5,N
3008,Devi Ahilyabai Holkar Airport,Indore,India,IDR,VAID,22.72179985,75.80110168,1850,5.5,N
3009,Jabalpur Airport,Jabalpur,India,JLR,VAJB,23.17779922,80.05200195,1624,5.5,N
3010,Jamnagar Airport,Jamnagar,India,JGA,VAJM,22.46549988,70.01260376,69,5.5,N
3011,Kandla Airport,Kandla,India,IXY,VAKE,23.11269951,70.10030365,96,5.5,N
3012,Khajuraho Airport,Khajuraho,India,HJR,VAKJ,24.81719971,79.91860199,728,5.5,N
3013,Kolhapur Airport,Kolhapur,India,KLH,VAKP,16.66469955,74.28939819,1996,5.5,N
3014,Keshod Airport,Keshod,India,IXK,VAKS,21.31710052,70.270401,167,5.5,N
3015,Dr. Babasaheb Ambedkar International Airport,Nagpur,India,NAG,VANP,21.09219933,79.04720306,1033,5.5,N
3016,Gandhinagar Airport,Nasik Road,India,ISK,VANR,19.96369934,73.80760193,1959,5.5,N
3017,Pune Airport,Pune,India,PNQ,VAPO,18.58209991,73.91970062,1942,5.5,N
3018,Porbandar Airport,Porbandar,India,PBD,VAPR,21.64870071,69.65720367,23,5.5,N
3019,Rajkot Airport,Rajkot,India,RAJ,VARK,22.30920029,70.77950287,441,5.5,N
3020,Raipur Airport,Raipur,India,RPR,VARP,21.18040085,81.73880005,1041,5.5,N
3021,Solapur Airport,Sholapur,India,SSE,VASL,17.62800026,75.93479919,1584,5.5,N
3022,Surat Airport,Surat,India,STV,VASU,21.1140995,72.7417984,16,5.5,N
3023,Maharana Pratap Airport,Udaipur,India,UDR,VAUD,24.61770058,73.89610291,1684,5.5,N
3024,Bandaranaike International Colombo Airport,Colombo,Sri Lanka,CMB,VCBI,7.180759907,79.88410187,30,5.5,U
3025,Anuradhapura Air Force Base,Anuradhapura,Sri Lanka,ACJ,VCCA,8.30148983,80.42790222,324,5.5,U
3026,Batticaloa Airport,Batticaloa,Sri Lanka,UNKNOWN,VCCB,7.70576,81.678802,20,5.5,U
3027,Colombo Ratmalana Airport,Colombo,Sri Lanka,RML,VCCC,6.821990013,79.88619995,22,5.5,U
3028,Ampara Airport,Galoya,Sri Lanka,GOY,VCCG,7.33776,81.62594,150,5.5,U
3029,Kankesanturai Airport,Jaffna,Sri Lanka,JAF,VCCJ,9.792329788,80.07009888,33,5.5,U
3030,China Bay Airport,Trinciomalee,Sri Lanka,TRR,VCCT,8.538510323,81.18190002,6,5.5,U
3033,Kampong Chhnang Airport,Kompong Chnang,Cambodia,UNKNOWN,VDKH,12.25520039,104.564003,56,7,U
3034,Phnom Penh International Airport,Phnom-penh,Cambodia,PNH,VDPP,11.54660034,104.8440018,40,7,U
3035,Siem Reap International Airport,Siem-reap,Cambodia,REP,VDSR,13.41069984,103.8130035,60,7,U
3036,Stung Treng Airport,Stung Treng,Cambodia,TNX,VDST,13.53190041,106.0149994,203,7,U
3037,Along Airport,Along,India,UNKNOWN,VEAN,28.1753006,94.80200195,900,5.5,N
3038,Agartala Airport,Agartala,India,IXA,VEAT,23.88699913,91.24040222,46,5.5,N
3039,Lengpui Airport,Aizwal,India,AJL,VELP,23.84059906,92.61969757,1398,5.5,N
3040,Bagdogra Airport,Baghdogra,India,IXB,VEBD,26.68120003,88.32859802,412,5.5,N
3041,Bokaro Airport,Bokaro,India,UNKNOWN,VEBK,23.64349937,86.14890289,715,5.5,N
3042,Biju Patnaik Airport,Bhubaneswar,India,BBI,VEBS,20.24440002,85.81780243,138,5.5,N
3043,Netaji Subhash Chandra Bose International Airport,Kolkata,India,CCU,VECC,22.65469933,88.44670105,16,5.5,N
3044,Cooch Behar Airport,Cooch-behar,India,COH,VECO,26.33049965,89.46720123,138,5.5,N
3045,Dhanbad Airport,Dhanbad,India,DBD,VEDB,23.83399963,86.4253006,847,5.5,N
3048,Gaya Airport,Gaya,India,GAY,VEGY,24.74430084,84.95120239,380,5.5,N
3049,Hirakud Airport,Hirakud,India,UNKNOWN,VEHK,21.5802002,84.00569916,658,5.5,N
3050,Imphal Airport,Imphal,India,IMF,VEIM,24.76000023,93.896698,2540,5.5,N
3051,Jharsuguda Airport,Jharsuguda,India,UNKNOWN,VEJH,21.91349983,84.05039978,751,5.5,N
3052,Jamshedpur Airport,Jamshedpur,India,IXW,VEJS,22.8132,86.16880035,475,5.5,N
3053,Jorhat Airport,Jorhat,India,JRH,VEJT,26.73150063,94.17549896,311,5.5,N
3054,Kailashahar Airport,Kailashahar,India,IXH,VEKR,24.30820084,92.00720215,79,5.5,N
3055,Silchar Airport,Silchar,India,IXS,VEKU,24.91290092,92.97869873,352,5.5,N
3056,North Lakhimpur Airport,Lilabari,India,IXI,VELR,27.2954998,94.09760284,330,5.5,N
3057,Dibrugarh Airport,Mohanbari,India,DIB,VEMN,27.48390007,95.01689911,362,5.5,N
3058,Muzaffarpur Airport,Mazuffarpur,India,UNKNOWN,VEMZ,26.11910057,85.31369781,174,5.5,N
3059,Nawapara Airport,Nawapara,India,UNKNOWN,VENP,20.87000084,82.51959991,1058,5.5,N
3061,Lok Nayak Jayaprakash Airport,Patina,India,PAT,VEPT,25.59129906,85.08799744,170,5.5,N
3062,Purnea Airport,Purnea,India,UNKNOWN,VEPU,25.75959969,87.41000366,129,5.5,N
3063,Birsa Munda Airport,Ranchi,India,IXR,VERC,23.31430054,85.32170105,2148,5.5,N
3064,Rourkela Airport,Rourkela,India,RRK,VERK,22.25670052,84.81459808,659,5.5,N
3065,Utkela Airport,Utkela,India,UNKNOWN,VEUK,20.09740067,83.18379974,680,5.5,N
3066,Vishakhapatnam Airport,Vishakhapatnam,India,VTZ,VEVZ,17.72120094,83.22450256,15,5.5,N
3067,Zero Airport,Zero,India,UNKNOWN,VEZO,27.5883007,93.82810211,5403,5.5,N
3068,Cox's Bazar Airport,Cox's Bazar,Bangladesh,CXB,VGCB,21.45219994,91.96389771,12,6,U
3069,Shah Amanat International Airport,Chittagong,Bangladesh,CGP,VGEG,22.24959946,91.81330109,12,6,U
3070,Ishurdi Airport,Ishurdi,Bangladesh,IRD,VGIS,24.15250015,89.04940033,45,6,U
3071,Jessore Airport,Jessore,Bangladesh,JSR,VGJR,23.18379974,89.16079712,20,6,U
3072,Shah Mokhdum Airport,Rajshahi,Bangladesh,RJH,VGRJ,24.43720055,88.61650085,64,6,U
3073,Saidpur Airport,Saidpur,Bangladesh,SPD,VGSD,25.75919914,88.9088974,125,6,U
3074,Osmany International Airport,Sylhet Osmani,Bangladesh,ZYL,VGSY,24.96319962,91.8667984,50,6,U
3075,Tejgaon Airport,Dhaka,Bangladesh,UNKNOWN,VGTJ,23.77879906,90.38269806,24,6,U
3076,Dhaka / Hazrat Shahjalal International Airport,Dhaka,Bangladesh,DAC,VGZR,23.843347,90.397783,30,6,U
3077,Chek Lap Kok International Airport,Hong Kong,Hong Kong,HKG,VHHH,22.30890083,113.9150009,28,8,U
3078,Shek Kong Air Base,Sek Kong,Hong Kong,UNKNOWN,VHSK,22.43659973,114.0800018,50,8,U
3079,Agra Airport,Agra,India,AGR,VIAG,27.15579987,77.96089935,551,5.5,N
3080,Allahabad Airport,Allahabad,India,IXD,VIAL,25.44009972,81.73390198,322,5.5,N
3081,Sri Guru Ram Dass Jee International Airport,Amritsar,India,ATQ,VIAR,31.70960045,74.79730225,756,5.5,N
3082,Nal Airport,Bikaner,India,UNKNOWN,VIBK,28.07060051,73.2071991,750,5.5,N
3084,Lal Bahadur Shastri Airport,Varanasi,India,VNS,VIBN,25.45240021,82.85929871,266,5.5,N
3085,Kullu Manali Airport,Kulu,India,KUU,VIBR,31.87669945,77.15440369,3573,5.5,N
3087,Bhiwani Airport,Bhiwani,India,UNKNOWN,VIBW,28.83699989,76.17910004,720,5.5,N
3089,Chandigarh Airport,Chandigarh,India,IXC,VICG,30.67350006,76.78849792,1012,5.5,N
3091,Safdarjung Airport,Delhi,India,UNKNOWN,VIDD,28.58449936,77.20580292,705,5.5,N
3092,Dehradun Airport,Dehra Dun,India,DED,VIDN,30.18969917,78.18029785,1831,5.5,N
3093,Indira Gandhi International Airport,Delhi,India,DEL,VIDP,28.56649971,77.10310364,777,5.5,N
3094,Gwalior Airport,Gwalior,India,GWL,VIGR,26.29330063,78.22779846,617,5.5,N
3095,Hissar Airport,Hissar,India,UNKNOWN,VIHR,29.17939949,75.75530243,700,5.5,N
3096,Jhansi Airport,Jhansi,India,UNKNOWN,VIJN,25.49119949,78.55840302,801,5.5,N
3097,Jodhpur Airport,Jodhpur,India,JDH,VIJO,26.25110054,73.04889679,717,5.5,N
3098,Jaipur International Airport,Jaipur,India,JAI,VIJP,26.82419968,75.81220245,1263,5.5,N
3099,Jaisalmer Airport,Jaisalmer,India,JSA,VIJR,26.88870049,70.86499786,751,5.5,N
3100,Jammu Airport,Jammu,India,IXJ,VIJU,32.68909836,74.83740234,1029,5.5,N
3101,Kanpur Airport,Kanpur,India,KNU,VIKA,26.44140053,80.36489868,411,5.5,N
3102,Kota Airport,Kota,India,KTU,VIKO,25.16020012,75.84559631,896,5.5,N
3103,Ludhiana Airport,Ludhiaha,India,LUH,VILD,30.85470009,75.95259857,834,5.5,N
3104,Leh Kushok Bakula Rimpochee Airport,Leh,India,IXL,VILH,34.13589859,77.54650116,10682,5.5,N
3105,Chaudhary Charan Singh International Airport,Lucknow,India,LKO,VILK,26.76059914,80.88929749,410,5.5,N
3107,Patiala Airport,Patiala,India,UNKNOWN,VIPL,30.31480026,76.36450195,820,5.5,N
3108,Pantnagar Airport,Nainital,India,PGH,VIPT,29.03339958,79.47370148,769,5.5,N
3109,Fursatganj Airport,Raibarelli,India,UNKNOWN,VIRB,26.24850082,81.38050079,360,5.5,N
3112,Sheikh ul Alam Airport,Srinagar,India,SXR,VISR,33.98709869,74.77420044,5429,5.5,N
3113,Satna Airport,Satna,India,TNI,VIST,24.56229973,80.85489655,1060,5.5,N
3115,Luang Phabang International Airport,Luang Prabang,Laos,LPQ,VLLB,19.89730072,102.1610031,955,7,U
3116,Pakse International Airport,Pakse,Laos,PKZ,VLPS,15.13210011,105.7809982,351,7,U
3117,Phonesavanh Airport,Phong Savanh,Laos,UNKNOWN,VLPV,19.45490074,103.2180023,3628,7,U
3118,Savannakhet Airport,Savannakhet,Laos,ZVK,VLSK,16.55660057,104.7600021,509,7,U
3119,Sam Neua Airport,Sam Neua,Laos,UNKNOWN,VLSN,20.41839981,104.0670013,3281,7,U
3120,Wattay International Airport,Vientiane,Laos,VTE,VLVT,17.98830032,102.5630035,564,7,U
3121,Macau International Airport,Macau,Macau,MFM,VMMC,22.14959908,113.5920029,20,8,U
3122,Gautam Buddha Airport,Bhairawa,Nepal,BWA,VNBW,27.505685,83.416293,358,5.75,N
3124,Janakpur Airport,Janakpur,Nepal,UNKNOWN,VNJP,26.70879936,85.92240143,256,5.75,N
3125,Tribhuvan International Airport,Kathmandu,Nepal,KTM,VNKT,27.69659996,85.35910034,4390,5.75,N
3127,Pokhara Airport,Pokhara,Nepal,PKR,VNPK,28.20089912,83.98210144,2712,5.75,N
3128,Simara Airport,Simara,Nepal,SIF,VNSI,27.15950012,84.98010254,450,5.75,N
3129,Biratnagar Airport,Biratnagar,Nepal,BIR,VNVT,26.48150063,87.26399994,236,5.75,N
3130,Agatti Airport,Agatti Island,India,AGX,VOAT,10.82369995,72.1760025,14,5.5,N
3131,Kempegowda International Airport,Bangalore,India,BLR,VOBL,13.1979,77.706299,3000,5.5,N
3132,Bellary Airport,Bellary,India,BEP,VOBI,15.16279984,76.88279724,30,5.5,N
3134,Vijayawada Airport,Vijayawada,India,VGA,VOBZ,16.53039932,80.79679871,82,5.5,N
3135,Coimbatore International Airport,Coimbatore,India,CJB,VOCB,11.02999973,77.04340363,1324,5.5,N
3136,Cochin International Airport,Kochi,India,COK,VOCI,10.15200043,76.40190125,30,5.5,N
3137,Calicut International Airport,Calicut,India,CCJ,VOCL,11.13679981,75.95529938,342,5.5,N
3138,Cuddapah Airport,Cuddapah,India,CDP,VOCP,14.51000023,78.77279663,430,5.5,N
3140,Dundigul Air Force Academy,Dundigul,India,UNKNOWN,VODG,17.62719917,78.40339661,2013,5.5,N
3141,Begumpet Airport,Hyderabad,India,BPM,VOHY,17.4531002,78.46759796,1742,5.5,N
3142,Madurai Airport,Madurai,India,IXM,VOMD,9.83450985,78.09339905,459,5.5,N
3143,Mangalore International Airport,Mangalore,India,IXE,VOML,12.9612999,74.89009857,337,5.5,N
3144,Chennai International Airport,Madras,India,MAA,VOMM,12.99000549,80.16929626,52,5.5,N
3145,Nagarjuna Sagar Airport,Nagarjunsagar,India,UNKNOWN,VONS,16.54269981,79.3187027,658,5.5,N
3146,Vir Savarkar International Airport,Port Blair,India,IXZ,VOPB,11.64120007,92.72969818,14,5.5,N
3147,Pondicherry Airport,Pendicherry,India,PNY,VOPC,11.96870041,79.81009674,118,5.5,N
3148,Rajahmundry Airport,Rajahmundry,India,RJA,VORY,17.11039925,81.81819916,151,5.5,N
3149,Salem Airport,Salem,India,UNKNOWN,VOSM,11.7833004,78.06559753,1008,5.5,N
3150,Tanjore Air Force Base,Tanjore,India,UNKNOWN,VOTJ,10.72239971,79.10160065,253,5.5,N
3151,Tirupati Airport,Tirupeti,India,TIR,VOTP,13.63249969,79.54329681,350,5.5,N
3152,Tiruchirapally Civil Airport Airport,Tiruchirappalli,India,TRZ,VOTR,10.76539993,78.70970154,288,5.5,N
3153,Trivandrum International Airport,Trivandrum,India,TRV,VOTV,8.48211956,76.92009735,15,5.5,N
3155,Paro Airport,Thimphu,Bhutan,PBH,VQPR,27.40320015,89.42459869,7332,6,N
3156,Malé International Airport,Male,Maldives,MLE,VRMM,4.191830158,73.52909851,6,5,U
3157,Don Mueang International Airport,Bangkok,Thailand,DMK,VTBD,13.91259956,100.6070023,9,7,U
3158,Kamphaeng Saen Airport,Nakhon Pathom,Thailand,UNKNOWN,VTBK,14.10200024,99.91719818,30,7,U
3159,Khok Kathiam Airport,Lop Buri,Thailand,UNKNOWN,VTBL,14.87460041,100.663002,123,7,U
3161,U-Tapao International Airport,Pattaya,Thailand,UTP,VTBU,12.67990017,101.0049973,42,7,U
3162,Watthana Nakhon Airport,Prachin Buri,Thailand,UNKNOWN,VTBW,13.76879978,102.3150024,200,7,U
3163,Lampang Airport,Lampang,Thailand,LPT,VTCL,18.27090073,99.5042038,811,7,U
3164,Phrae Airport,Phrae,Thailand,PRH,VTCP,18.13220024,100.1650009,538,7,U
3165,Hua Hin Airport,Prachuap Khiri Khan,Thailand,HHQ,VTPH,12.63619995,99.95149994,62,7,U
3166,Takhli Airport,Nakhon Sawan,Thailand,UNKNOWN,VTPI,15.27729988,100.2959976,107,7,U
3167,Sak Long Airport,Phetchabun,Thailand,UNKNOWN,VTPL,16.82430077,101.2509995,500,7,U
3169,Nakhon Sawan Airport,Nakhon Sawan,Thailand,UNKNOWN,VTPN,15.67300034,100.137001,113,7,U
3170,Phitsanulok Airport,Phitsanulok,Thailand,PHS,VTPP,16.78289986,100.2789993,154,7,U
3171,Khunan Phumipol Airport,Tak,Thailand,UNKNOWN,VTPY,17.23419952,99.05789948,492,7,U
3172,Khoun Khan Airport,Satun,Thailand,UNKNOWN,VTSA,6.661399841,100.0800018,18,7,U
3173,Narathiwat Airport,Narathiwat,Thailand,NAW,VTSC,6.519919872,101.7429962,16,7,U
3174,Krabi Airport,Krabi,Thailand,KBV,VTSG,8.09912014,98.98619843,82,7,U
3175,Songkhla Airport,Songkhla,Thailand,UNKNOWN,VTSH,7.186560154,100.6080017,12,7,U
3176,Pattani Airport,Pattani,Thailand,PAN,VTSK,6.785459995,101.1539993,8,7,U
3177,Samui Airport,Ko Samui,Thailand,USM,VTSM,9.547789574,100.0619965,64,7,U
3178,Cha Eian Airport,Nakhon Si Thammarat,Thailand,UNKNOWN,VTSN,8.471150398,99.95559692,44,7,U
3179,Phuket International Airport,Phuket,Thailand,HKT,VTSP,8.113200188,98.31690216,82,7,U
3180,Ranong Airport,Ranong,Thailand,UNN,VTSR,9.777620316,98.58550262,57,7,U
3181,Hat Yai International Airport,Hat Yai,Thailand,HDY,VTSS,6.933209896,100.3929977,90,7,U
3182,Trang Airport,Trang,Thailand,TST,VTST,7.508739948,99.61660004,67,7,U
3183,Udon Thani Airport,Udon Thani,Thailand,UTH,VTUD,17.38640022,102.788002,579,7,U
3184,Sakon Nakhon Airport,Sakon Nakhon,Thailand,SNO,VTUI,17.19510078,104.1190033,529,7,U
3185,Surin Airport,Surin,Thailand,UNKNOWN,VTUJ,14.86830044,103.4980011,478,7,U
3186,Loei Airport,Loei,Thailand,LOE,VTUL,17.43910027,101.7220001,860,7,U
3187,Khorat Airport,Nakhon Ratchasima,Thailand,UNKNOWN,VTUN,14.93449974,102.0790024,729,7,U
3188,Rob Muang Airport,Roi Et,Thailand,UNKNOWN,VTUR,16.07040024,103.6460037,459,7,U
3196,Da Nang International Airport,Danang,Vietnam,DAD,VVDN,16.04389954,108.1989975,33,7,U
3197,Gia Lam Air Base,Hanoi,Vietnam,UNKNOWN,VVGL,21.04050064,105.8860016,50,7,U
3198,Kep Air Base,Kep,Vietnam,UNKNOWN,VVKP,21.39459991,106.2610016,55,7,U
3199,Noi Bai International Airport,Hanoi,Vietnam,HAN,VVNB,21.22120094,105.8069992,39,7,U
3200,Nha Trang Air Base,Nhatrang,Vietnam,NHA,VVNT,12.2275,109.192001,20,7,U
3201,Phu Bai Airport,Hue,Vietnam,HUI,VVPB,16.4015007,107.7030029,48,7,U
3204,Phu Quoc International Airport,Phuquoc,Vietnam,PQC,VVPQ,10.1698,103.9931,37,7,U
3205,Tan Son Nhat International Airport,Ho Chi Minh City,Vietnam,SGN,VVTS,10.81879997,106.6520004,33,7,U
3207,Ann Airport,Ann,Burma,UNKNOWN,VYAN,19.76919937,94.02610016,74,6.5,U
3208,Anisakan Airport,Anisakan,Burma,UNKNOWN,VYAS,21.95540047,96.40609741,3000,6.5,U
3209,Bagan Airport,Bagan,Burma,NYU,VYBG,21.17880058,94.93019867,312,6.5,U
3211,Coco Island Airport,Coco Island,Burma,UNKNOWN,VYCI,14.14150047,93.36849976,20,6,U
3213,Heho Airport,Heho,Burma,HEH,VYHH,20.74699974,96.79199982,3858,6.5,U
3214,Hommalinn Airport,Hommalin,Burma,UNKNOWN,VYHL,24.89959908,94.91400146,534,6.5,U
3215,Kengtung Airport,Kengtung,Burma,KET,VYKG,21.3015995,99.63600159,2798,6.5,U
3217,Kyaukpyu Airport,Kyaukpyu,Burma,KYP,VYKP,19.42639923,93.53479767,20,6.5,U
3220,Lashio Airport,Lashio,Burma,LSH,VYLS,22.97789955,97.75219727,2450,6.5,U
3221,Lanywa Airport,Lanywa,Burma,UNKNOWN,VYLY,20.94039917,94.82260132,175,6.5,U
3222,Mandalay International Airport,Mandalay,Burma,MDL,VYMD,21.70219994,95.97789764,300,6.5,U
3223,Myeik Airport,Myeik,Burma,MGZ,VYME,12.43980026,98.62149811,75,6.5,U
3224,Myitkyina Airport,Myitkyina,Burma,MYT,VYMK,25.38360023,97.35189819,475,6.5,U
3226,Momeik Airport,Momeik,Burma,UNKNOWN,VYMO,23.09250069,96.64530182,600,6.5,U
3227,Mong Hsat Airport,Mong Hsat,Burma,MOG,VYMS,20.51679993,99.25679779,1875,6.5,U
3228,Nampong Air Base,Nampong,Burma,UNKNOWN,VYNP,25.35440063,97.29519653,459,6.5,U
3229,Namsang Airport,Namsang,Burma,UNKNOWN,VYNS,20.89049911,97.73590088,3100,6.5,U
3230,Hpa-N Airport,Hpa-an,Burma,UNKNOWN,VYPA,16.89369965,97.67459869,150,6.5,U
3232,Putao Airport,Putao,Burma,PBU,VYPT,27.32990074,97.42630005,1500,6.5,U
3233,Pyay Airport,Pyay,Burma,UNKNOWN,VYPY,18.82449913,95.26599884,120,6.5,U
3234,Shante Air Base,Shante,Burma,UNKNOWN,VYST,20.94169998,95.91449738,630,6.5,U
3235,Sittwe Airport,Sittwe,Burma,AKY,VYSW,20.13269997,92.87259674,27,6.5,U
3236,Thandwe Airport,Thandwe,Burma,SNW,VYTD,18.46069908,94.30010223,20,6.5,U
3237,Tachileik Airport,Tachilek,Burma,THL,VYTL,20.48380089,99.93540192,1280,6.5,U
3238,Taungoo Airport,Taungoo,Burma,UNKNOWN,VYTO,19.03129959,96.40119934,160,6.5,U
3239,Yangon International Airport,Yangon,Burma,RGN,VYYY,16.90730095,96.1332016,109,6.5,U
3240,Hasanuddin International Airport,Ujung Pandang,Indonesia,UPG,WAAA,-5.061629772,119.5540009,47,8,N
3241,Frans Kaisiepo Airport,Biak,Indonesia,BIK,WABB,-1.190019965,136.1080017,46,9,N
3242,Nabire Airport,Nabire,Indonesia,NBX,WABI,-3.368180037,135.4960022,20,9,N
3243,Moses Kilangin Airport,Timika,Indonesia,TIM,WABP,-4.528279781,136.8869934,103,9,N
3244,Sentani Airport,Jayapura,Indonesia,DJJ,WAJJ,-2.576950073,140.5160065,289,9,N
3245,Wamena Airport,Wamena,Indonesia,WMX,WAJW,-4.102509975,138.9570007,5085,9,N
3246,Mopah Airport,Merauke,Indonesia,MKQ,WAKK,-8.520290375,140.4179993,10,9,N
3247,Jalaluddin Airport,Gorontalo,Indonesia,GTO,WAMG,0.637118995,122.8499985,105,8,N
3249,Mutiara Airport,Palu,Indonesia,PLW,WAML,-0.918542027,119.9100037,284,8,N
3250,Sam Ratulangi Airport,Manado,Indonesia,MDC,WAMM,1.54926002,124.9260025,264,8,N
3251,Kasiguncu Airport,Poso,Indonesia,PSJ,WAMP,-1.416749954,120.6579971,174,8,N
3252,Pitu Airport,Morotai Island,Indonesia,OTI,WAMR,2.04598999,128.3249969,49,9,N
3253,Sultan Khairun Babullah Airport,Ternate,Indonesia,TTE,WAMT,0.831413984,127.3809967,49,9,N
3254,Bubung Airport,Luwuk,Indonesia,LUW,WAMW,-1.038920045,122.7720032,56,8,N
3256,Pattimura Airport, Ambon,Ambon,Indonesia,AMQ,WAPP,-3.710259914,128.0890045,33,9,N
3257,Fakfak Airport,Fak Fak,Indonesia,FKQ,WASF,-2.920190096,132.2669983,462,9,N
3258,Kaimana Airport,Kaimana,Indonesia,KNG,WASK,-3.644520044,133.6959991,19,9,N
3259,Babo Airport,Babo,Indonesia,BXB,WASO,-2.532239914,133.4389954,10,9,N
3260,Rendani Airport,Manokwari,Indonesia,MKW,WASR,-0.891833007,134.048996,23,9,N
3261,Dominique Edward Osok Airport,Sorong,Indonesia,SOQ,WAXX,-0.894,131.287,10,9,N
3262,Bintulu Airport,Bintulu,Malaysia,BTU,WBGB,3.123850107,113.0199966,74,8,N
3263,Kuching International Airport,Kuching,Malaysia,KCH,WBGG,1.484699965,110.3470001,89,8,N
3264,Limbang Airport,Limbang,Malaysia,LMN,WBGJ,4.808300018,115.0100021,14,8,N
3265,Marudi Airport,Marudi,Malaysia,MUR,WBGM,4.178979874,114.3290024,103,8,N
3266,Miri Airport,Miri,Malaysia,MYY,WBGR,4.32201004,113.9869995,59,8,N
3267,Sibu Airport,Sibu,Malaysia,SBW,WBGS,2.261600018,111.9850006,122,8,N
3268,Lahad Datu Airport,Lahad Datu,Malaysia,LDU,WBKD,5.032249928,118.3239975,45,8,N
3269,Kota Kinabalu International Airport,Kota Kinabalu,Malaysia,BKI,WBKK,5.937210083,116.0510025,10,8,N
3270,Labuan Airport,Labuan,Malaysia,LBU,WBKL,5.300680161,115.25,101,8,N
3271,Tawau Airport,Tawau,Malaysia,TWU,WBKW,4.320159912,118.1279984,57,8,N
3272,Brunei International Airport,Bandar Seri Begawan,Brunei,BWN,WBSB,4.944200039,114.9280014,73,8,U
3273,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,Pekanbaru,Indonesia,PKU,WIBB,0.460786015,101.4449997,102,7,N
3274,Pinang Kampai Airport,Dumai,Indonesia,DUM,WIBD,1.60919,101.433998,55,7,N
3275,Soekarno-Hatta International Airport,Jakarta,Indonesia,CGK,WIII,-6.12556982,106.6559982,34,7,N
3276,Binaka Airport,Gunung Sitoli,Indonesia,GNS,WIMB,1.166380048,97.70469666,20,7,N
3277,Aek Godang Airport,Padang Sidempuan,Indonesia,UNKNOWN,WIME,1.4001,99.430496,922,7,N
3278,Minangkabau Airport,Padang,Indonesia,UNKNOWN,WIPT,-0.786916971,100.2809982,18,7,N
3279,Soewondo Air Force Base,Medan,Indonesia,MES,WIMK,3.559167,98.671111,114,7,N
3280,Dr Ferdinand Lumban Tobing Airport,Sibolga,Indonesia,UNKNOWN,WIMS,1.555940032,98.88890076,43,7,N
3281,Nanga Pinoh Airport,Nangapinoh,Indonesia,UNKNOWN,WIOG,-0.348868996,111.7480011,123,7,N
3282,Ketapang(Rahadi Usman) Airport,Ketapang,Indonesia,KTG,WIOK,-1.816640019,109.9629974,46,7,N
3284,Supadio Airport,Pontianak,Indonesia,PNK,WIOO,-0.150711,109.4039993,10,7,N
3287,Sultan Thaha Airport,Jambi,Indonesia,DJB,WIPA,-1.638020039,103.6439972,82,7,N
3288,Fatmawati Soekarno Airport,Bengkulu,Indonesia,BKS,WIPL,-3.8637,102.338997,50,7,N
3289,Sultan Mahmud Badaruddin II Airport,Palembang,Indonesia,PLM,WIPP,-2.898250103,104.6999969,49,7,N
3291,Japura Airport,Rengat,Indonesia,RGT,WIPR,-0.352807999,102.3349991,62,7,N
3292,Lhok Sukon Airport,Lhok Sukon,Indonesia,UNKNOWN,WITL,5.069509983,97.25920105,28,7,N
3294,Sultan Iskandar Muda International Airport,Banda Aceh,Indonesia,BTJ,WITT,5.522872024,95.42063713,65,7,N
3295,Kluang Airport,Kluang,Malaysia,UNKNOWN,WMAP,2.041389942,103.3069992,150,8,N
3296,Sultan Abdul Halim Airport,Alor Setar,Malaysia,AOR,WMKA,6.189670086,100.3980026,15,8,N
3297,Butterworth Airport,Butterworth,Malaysia,UNKNOWN,WMKB,5.465919971,100.3909988,11,8,N
3298,Sultan Ismail Petra Airport,Kota Bahru,Malaysia,KBR,WMKC,6.16685009,102.2929993,16,8,N
3299,Kuantan Airport,Kuantan,Malaysia,KUA,WMKD,3.77538991,103.2089996,58,8,N
3300,Kerteh Airport,Kerteh,Malaysia,KTE,WMKE,4.537220001,103.427002,18,8,N
